UserID,No. Of Movies Rated,Average Rating
2232,318,4.050314465408805
2233,207,3.3381642512077296
2234,21,3.9047619047619047
2235,142,3.908450704225352
2236,95,3.694736842105263
2237,442,3.916289592760181
2238,88,3.75
2239,119,4.092436974789916
2240,99,4.282828282828283
2241,128,4.25
2242,332,3.6536144578313254
2243,60,4.683333333333334
2244,429,3.400932400932401
2245,51,3.0980392156862746
2246,172,3.6744186046511627
2247,257,3.922178988326848
2248,107,3.7476635514018692
2249,70,3.9285714285714284
2250,67,3.074626865671642
2251,413,3.6610169491525424
2252,23,3.4782608695652173
2253,31,4.096774193548387
2254,84,3.9642857142857144
2255,175,3.6685714285714286
2256,68,4.0
2257,35,3.5428571428571427
2258,358,3.446927374301676
2259,229,4.471615720524017
2260,25,3.64
2261,242,3.396694214876033
2262,133,3.6842105263157894
2263,236,3.707627118644068
2264,300,3.63
2265,232,3.6422413793103448
2266,101,4.0495049504950495
2267,53,3.547169811320755
2268,23,4.260869565217392
2269,25,3.36
2270,103,3.4466019417475726
2271,329,4.112462006079028
2272,127,3.921259842519685
2273,71,3.8450704225352115
2274,40,3.775
2275,37,3.864864864864865
2276,108,4.324074074074074
2277,28,3.392857142857143
2278,67,3.417910447761194
2279,420,3.638095238095238
2280,76,4.105263157894737
2281,77,4.0519480519480515
2282,188,4.026595744680851
2283,43,3.697674418604651
2284,52,3.8846153846153846
2285,52,3.6346153846153846
2286,45,3.6
2287,27,4.444444444444445
2288,535,3.033644859813084
2289,37,4.054054054054054
2290,165,3.3393939393939394
2291,41,4.0
2292,20,3.1
2293,283,4.321554770318021
2294,62,4.112903225806452
2295,22,4.409090909090909
2296,28,3.3214285714285716
2297,42,4.0476190476190474
2298,120,3.325
2299,75,2.92
2300,52,3.8846153846153846
2301,52,3.8846153846153846
2302,199,3.5979899497487438
2303,308,4.1688311688311686
2304,873,3.722794959908362
2305,77,3.1298701298701297
2306,71,3.6338028169014085
2307,145,4.386206896551724
2308,63,4.253968253968254
2309,173,3.514450867052023
2310,101,3.8613861386138613
2311,23,4.0
2312,35,3.6285714285714286
2313,43,4.4186046511627906
2314,35,3.1142857142857143
2315,44,2.8636363636363638
2316,153,3.9084967320261437
2317,61,4.163934426229508
2318,69,2.739130434782609
2319,62,3.774193548387097
2320,100,3.28
2321,111,3.8018018018018016
2322,66,3.696969696969697
2323,269,3.6728624535315983
2324,89,4.033707865168539
2325,28,3.357142857142857
2326,56,3.892857142857143
2327,59,3.3389830508474576
2328,41,3.292682926829268
2329,40,3.375
2330,120,3.0083333333333333
2331,70,4.214285714285714
2332,46,4.065217391304348
2333,62,3.7096774193548385
2334,333,3.7327327327327327
2335,96,3.7083333333333335
2336,21,3.9523809523809526
2337,55,4.181818181818182
2338,187,3.8502673796791442
2339,23,4.956521739130435
2340,399,4.360902255639098
2341,57,3.280701754385965
2342,77,3.8181818181818183
2343,36,4.194444444444445
2344,188,3.4414893617021276
2345,23,3.739130434782609
2346,69,3.652173913043478
2347,23,3.9130434782608696
2348,206,3.150485436893204
2349,117,3.1025641025641026
2350,116,3.8620689655172415
2351,143,3.4545454545454546
2352,119,2.7142857142857144
2353,197,3.6091370558375635
2354,65,3.6153846153846154
2355,141,3.5602836879432624
2356,24,3.625
2357,29,3.9310344827586206
2358,35,3.857142857142857
2359,59,3.6271186440677967
2360,37,3.5945945945945947
2361,49,3.6122448979591835
2362,49,3.7346938775510203
2363,31,4.580645161290323
2364,29,4.137931034482759
2365,47,4.191489361702128
2366,41,3.3902439024390243
2367,53,3.792452830188679
2368,232,4.241379310344827
2369,29,4.448275862068965
2370,76,4.092105263157895
2371,81,3.6790123456790123
2372,71,4.352112676056338
2373,21,4.095238095238095
2374,159,4.113207547169812
2375,27,3.7037037037037037
2376,494,3.3684210526315788
2377,36,3.9722222222222223
2378,261,3.0727969348659006
2379,26,4.1923076923076925
2380,406,3.3817733990147785
2381,20,3.2
2382,61,3.737704918032787
2383,456,3.5285087719298245
2384,31,4.096774193548387
2385,23,3.782608695652174
2386,71,3.6338028169014085
2387,62,3.8225806451612905
2388,22,4.045454545454546
2389,299,3.8461538461538463
2390,76,3.9473684210526314
2391,71,3.6901408450704225
2392,43,4.023255813953488
2393,145,3.889655172413793
2394,71,3.971830985915493
2395,224,3.7232142857142856
2396,36,4.083333333333333
2397,60,4.0
2398,116,4.077586206896552
2399,22,3.772727272727273
2400,53,3.339622641509434
2401,50,4.36
2402,529,3.3100189035916823
2403,180,3.466666666666667
2404,95,3.9263157894736844
2405,59,3.864406779661017
2406,100,3.94
2407,152,4.059210526315789
2408,69,3.753623188405797
2409,134,3.8805970149253732
2410,114,3.6228070175438596
2411,326,3.496932515337423
2412,30,3.8333333333333335
2413,27,3.3333333333333335
2414,232,4.1594827586206895
2415,36,3.6666666666666665
2416,47,3.702127659574468
2417,29,4.448275862068965
2418,57,3.087719298245614
2419,528,3.327651515151515
2420,47,4.23404255319149
2421,61,3.819672131147541
2422,21,4.142857142857143
2423,75,4.04
2424,147,3.292517006802721
2425,58,3.6206896551724137
2426,36,3.888888888888889
2427,121,3.884297520661157
2428,83,3.674698795180723
2429,125,3.936
2430,42,3.4047619047619047
2431,26,3.5
2432,35,3.857142857142857
2433,34,3.6470588235294117
2434,24,3.625
2435,117,3.752136752136752
2436,427,3.5901639344262297
2437,42,3.5952380952380953
2438,200,3.575
2439,90,2.8777777777777778
2440,23,3.4347826086956523
2441,27,4.074074074074074
2442,29,3.8620689655172415
2443,26,3.3846153846153846
2444,105,3.342857142857143
2445,244,3.5368852459016393
2446,421,3.869358669833729
2447,57,4.2105263157894735
2448,73,3.8767123287671232
2449,26,3.8076923076923075
2450,27,3.3333333333333335
2451,159,3.050314465408805
2452,52,4.096153846153846
2453,629,3.534181240063593
2454,301,3.4152823920265782
2455,192,2.6875
2456,366,3.1530054644808745
2457,499,3.1703406813627253
2458,165,3.496969696969697
2459,123,3.747967479674797
2460,51,4.117647058823529
2461,104,3.7403846153846154
2462,254,3.5354330708661417
2463,105,3.219047619047619
2464,35,3.8
2465,235,4.306382978723405
2466,203,2.9211822660098523
2467,22,4.409090909090909
2468,125,4.208
2469,58,3.706896551724138
2470,23,3.347826086956522
2471,37,3.1621621621621623
2472,290,3.6
2473,38,3.8421052631578947
2474,32,4.25
2475,37,4.054054054054054
2476,61,4.163934426229508
2477,61,4.475409836065574
2478,287,3.5505226480836236
2479,33,3.8484848484848486
2480,45,3.8666666666666667
2481,132,3.909090909090909
2482,38,3.5
2483,70,3.9
2484,547,3.3692870201096894
2485,246,3.6707317073170733
2486,154,3.8051948051948052
2487,37,3.7027027027027026
2488,20,4.2
2489,397,3.397984886649874
2490,22,3.5454545454545454
2491,114,3.0350877192982457
2492,89,3.764044943820225
2493,86,3.5348837209302326
2494,38,3.0
2495,39,3.4871794871794872
2496,511,2.9902152641878668
2497,121,4.5041322314049586
2498,154,3.168831168831169
2499,47,3.617021276595745
2500,140,3.6357142857142857
2501,85,3.9058823529411764
2502,21,3.9047619047619047
2503,200,3.02
2504,301,3.558139534883721
2505,32,4.09375
2506,251,3.354581673306773
2507,859,3.9441210710128054
2508,60,3.566666666666667
2509,41,3.341463414634146
2510,43,4.534883720930233
2511,29,4.206896551724138
2512,31,3.870967741935484
2513,66,4.075757575757576
2514,31,4.419354838709677
2515,51,4.137254901960785
2516,22,3.772727272727273
2517,50,3.3
2518,42,3.9761904761904763
2519,47,3.9361702127659575
2520,48,4.104166666666667
2521,54,3.888888888888889
2522,74,3.689189189189189
2523,130,4.007692307692308
2524,26,3.423076923076923
2525,59,3.542372881355932
2526,263,3.88212927756654
2527,21,4.142857142857143
2528,62,3.2419354838709675
2529,812,3.6933497536945814
2530,20,3.85
2531,31,3.806451612903226
2532,31,4.096774193548387
2533,131,3.9236641221374047
2534,38,3.473684210526316
2535,66,3.984848484848485
2536,57,3.1578947368421053
2537,554,3.027075812274368
2538,25,3.88
2539,41,3.8048780487804876
2540,223,3.968609865470852
2541,256,3.31640625
2542,25,3.88
2543,24,4.458333333333333
2544,729,3.689986282578875
2545,51,4.098039215686274
2546,118,3.3220338983050848
2547,139,4.143884892086331
2548,43,3.9302325581395348
2549,23,3.0869565217391304
2550,94,3.702127659574468
2551,76,3.3026315789473686
2552,80,3.625
2553,23,4.130434782608695
2554,42,4.023809523809524
2555,158,3.6012658227848102
2556,47,3.4893617021276597
2557,74,3.6486486486486487
2558,48,3.5625
2559,195,3.835897435897436
2560,40,4.125
2561,77,3.779220779220779
2562,171,3.8596491228070176
2563,27,2.962962962962963
2564,120,3.775
2565,300,3.723333333333333
2566,264,3.3636363636363638
2567,336,3.4851190476190474
2568,33,3.4242424242424243
2569,46,3.4565217391304346
2570,80,3.8125
2571,68,4.073529411764706
2572,151,4.185430463576159
2573,97,4.010309278350515
2574,33,4.606060606060606
2575,169,3.7337278106508878
2576,276,3.0833333333333335
2577,52,3.1538461538461537
2578,35,4.142857142857143
2579,68,4.161764705882353
2580,74,3.7027027027027026
2581,403,4.052109181141439
2582,22,4.0
2583,331,4.341389728096677
2584,20,3.7
2585,109,3.706422018348624
2586,49,4.122448979591836
2587,31,4.032258064516129
2588,41,3.8048780487804876
2589,212,3.5235849056603774
2590,357,3.2016806722689077
2591,41,3.8048780487804876
2592,442,3.6334841628959276
2593,136,4.536764705882353
2594,94,3.106382978723404
2595,159,3.352201257861635
2596,41,3.7560975609756095
2597,65,3.876923076923077
2598,27,3.7037037037037037
2599,229,3.6200873362445414
2600,91,2.978021978021978
2601,29,3.793103448275862
2602,29,3.3448275862068964
2603,43,3.883720930232558
2604,68,3.8970588235294117
2605,188,3.9361702127659575
2606,50,4.22
2607,62,4.17741935483871
2608,228,4.008771929824562
2609,202,4.306930693069307
2610,46,3.108695652173913
2611,429,3.347319347319347
2612,43,3.0930232558139537
2613,22,4.090909090909091
2614,30,4.133333333333334
2615,61,3.4918032786885247
2616,50,3.58
2617,82,3.5853658536585367
2618,25,3.16
2619,93,4.236559139784946
2620,156,3.532051282051282
2621,315,2.984126984126984
2622,37,3.918918918918919
2623,54,3.759259259259259
2624,306,4.147058823529412
2625,142,3.387323943661972
2626,22,4.045454545454546
2627,485,3.243298969072165
2628,203,3.334975369458128
2629,272,4.011029411764706
2630,54,3.5925925925925926
2631,89,4.269662921348314
2632,41,3.5853658536585367
2633,37,3.7567567567567566
2634,278,3.949640287769784
2635,59,3.440677966101695
2636,63,3.7936507936507935
2637,56,3.4107142857142856
2638,521,3.103646833013436
2639,33,3.878787878787879
2640,21,3.8095238095238093
2641,318,4.09748427672956
2642,71,3.915492957746479
2643,454,3.398678414096916
2644,21,3.857142857142857
2645,282,3.400709219858156
2646,23,4.130434782608695
2647,24,4.333333333333333
2648,107,3.94392523364486
2649,215,3.1488372093023256
2650,49,3.7346938775510203
2651,116,3.310344827586207
2652,41,4.048780487804878
2653,29,3.6206896551724137
2654,100,4.08
2655,76,3.1315789473684212
2656,132,4.090909090909091
2657,22,4.045454545454546
2658,31,3.903225806451613
2659,161,4.105590062111801
2660,47,3.6808510638297873
2661,98,3.6122448979591835
2662,42,3.6904761904761907
2663,156,3.6858974358974357
2664,367,3.449591280653951
2665,828,3.072463768115942
2666,94,3.872340425531915
2667,32,3.40625
2668,218,3.4174311926605503
2669,115,3.747826086956522
2670,282,3.5531914893617023
2671,23,3.217391304347826
2672,54,3.6296296296296298
2673,20,3.75
2674,119,4.142857142857143
2675,44,3.3181818181818183
2676,229,4.170305676855895
2677,38,3.710526315789474
2678,42,3.9047619047619047
2679,342,3.783625730994152
2680,214,3.2850467289719627
2681,223,3.632286995515695
2682,110,2.7
2683,257,4.36964980544747
2684,219,3.5251141552511416
2685,196,3.5969387755102042
2686,21,2.8095238095238093
2687,23,4.260869565217392
2688,135,3.466666666666667
2689,101,4.3861386138613865
2690,23,4.217391304347826
2691,241,4.4896265560165975
2692,134,3.8208955223880596
2693,136,3.8823529411764706
2694,72,4.5
2695,63,3.984126984126984
2696,20,3.3
2697,34,4.411764705882353
2698,43,4.0
2699,100,4.16
2700,294,3.3877551020408165
2701,114,3.219298245614035
2702,41,2.4146341463414633
2703,92,3.6847826086956523
2704,48,4.041666666666667
2705,22,4.090909090909091
2706,25,4.08
2707,23,3.5217391304347827
2708,37,3.081081081081081
2709,32,2.75
2710,30,3.2
2711,38,2.5
2712,68,3.9411764705882355
2713,25,2.72
2714,20,3.55
2715,78,3.3333333333333335
2716,24,3.75
2717,25,3.76
2718,117,3.871794871794872
2719,117,4.145299145299146
2720,38,3.0526315789473686
2721,34,3.823529411764706
2722,23,3.4347826086956523
2723,84,3.4285714285714284
2724,205,3.8097560975609754
2725,35,3.6285714285714286
2726,84,4.595238095238095
2727,88,3.352272727272727
2728,67,3.3582089552238807
2729,23,4.478260869565218
2730,157,3.9808917197452227
2731,280,4.271428571428571
2732,45,4.111111111111111
2733,99,4.434343434343434
2734,121,3.87603305785124
2735,24,3.4166666666666665
2736,101,3.702970297029703
2737,399,3.5463659147869673
2738,105,4.438095238095238
2739,32,3.40625
2740,145,3.696551724137931
2741,35,4.0
2742,108,2.861111111111111
2743,439,3.569476082004556
2744,138,1.3043478260869565
2745,197,3.8527918781725887
2746,57,3.8771929824561404
2747,139,4.302158273381295
2748,326,2.708588957055215
2749,90,3.9555555555555557
2750,200,4.295
2751,178,3.4269662921348316
2752,378,3.2962962962962963
2753,505,3.784158415841584
2754,100,3.79
2755,23,4.434782608695652
2756,239,4.03765690376569
2757,129,3.953488372093023
2758,29,4.0
2759,20,3.55
2760,68,4.102941176470588
2761,483,3.515527950310559
2762,47,4.0
2763,25,2.76
2764,354,4.186440677966102
2765,211,3.6208530805687205
2766,102,4.137254901960785
2767,26,3.269230769230769
2768,80,4.0375
2769,146,3.7534246575342465
2770,47,4.1063829787234045
2771,287,2.940766550522648
2772,178,3.6741573033707864
2773,83,4.072289156626506
2774,277,3.888086642599278
2775,29,4.379310344827586
2776,350,3.802857142857143
2777,875,3.498285714285714
2778,106,4.235849056603773
2779,171,3.935672514619883
2780,40,3.675
2781,284,4.257042253521127
2782,60,3.6666666666666665
2783,54,3.9074074074074074
2784,158,4.069620253164557
2785,163,3.147239263803681
2786,298,4.0134228187919465
2787,138,3.971014492753623
2788,124,4.419354838709677
2789,94,3.776595744680851
2790,122,4.245901639344262
2791,48,4.5625
2792,191,2.9476439790575917
2793,789,4.068441064638783
2794,143,3.832167832167832
2795,100,3.62
2796,404,2.50990099009901
2797,48,3.0
2798,77,4.064935064935065
2799,23,4.130434782608695
2800,91,3.4615384615384617
2801,101,3.1782178217821784
2802,80,3.6
2803,111,3.7927927927927927
2804,171,3.888888888888889
2805,88,3.897727272727273
2806,79,3.3037974683544302
2807,335,3.391044776119403
2808,139,4.115107913669065
2809,109,4.339449541284404
2810,401,3.4688279301745637
2811,81,3.6666666666666665
2812,121,3.603305785123967
2813,23,3.0
2814,170,4.047058823529412
2815,55,3.690909090909091
2816,22,3.8181818181818183
2817,82,4.2073170731707314
2818,293,3.6109215017064846
2819,20,3.9
2820,894,2.9642058165548097
2821,30,3.6333333333333333
2822,62,3.725806451612903
2823,47,2.9148936170212765
2824,248,3.9274193548387095
2825,221,3.9592760180995477
2826,264,3.609848484848485
2827,33,3.242424242424242
2828,58,4.017241379310345
2829,38,2.9473684210526314
2830,85,3.388235294117647
2831,36,4.222222222222222
2832,157,4.0
2833,53,3.30188679245283
2834,22,4.181818181818182
2835,38,3.8684210526315788
2836,22,3.3636363636363638
2837,235,3.302127659574468
2838,39,4.512820512820513
2839,35,3.3142857142857145
2840,350,2.942857142857143
2841,445,4.170786516853933
2842,89,3.6292134831460676
2843,39,2.8461538461538463
2844,108,3.287037037037037
2845,54,3.9444444444444446
2846,102,3.3137254901960786
2847,396,2.7146464646464645
2848,220,3.3363636363636364
2849,155,4.509677419354839
2850,43,2.7674418604651163
2851,33,3.5757575757575757
2852,135,4.118518518518519
2853,89,3.460674157303371
2854,414,3.1135265700483092
2855,73,2.8904109589041096
2856,52,3.5384615384615383
2857,795,3.159748427672956
2858,73,3.9452054794520546
2859,133,4.195488721804511
2860,508,3.9192913385826773
2861,46,3.369565217391304
2862,86,4.023255813953488
2863,117,3.641025641025641
2864,52,3.3076923076923075
2865,92,3.7282608695652173
2866,205,3.351219512195122
2867,28,4.25
2868,191,3.612565445026178
2869,33,3.727272727272727
2870,143,2.867132867132867
2871,28,3.607142857142857
2872,423,3.7423167848699763
2873,233,3.5665236051502145
2874,103,3.883495145631068
2875,35,4.314285714285714
2876,190,3.731578947368421
2877,46,3.4782608695652173
2878,695,3.614388489208633
2879,25,3.96
2880,273,3.4395604395604398
2881,87,3.8160919540229883
2882,123,3.3333333333333335
2883,149,2.7181208053691277
2884,20,4.2
2885,192,4.09375
2886,87,3.9080459770114944
2887,592,3.52027027027027
2888,376,3.481382978723404
2889,195,3.81025641025641
2890,141,3.5390070921985815
2891,58,3.3620689655172415
2892,93,3.6881720430107525
2893,21,3.857142857142857
2894,113,3.8672566371681416
2895,513,3.7387914230019494
2896,320,3.578125
2897,117,3.623931623931624
2898,109,3.871559633027523
2899,425,3.9529411764705884
2900,298,4.033557046979865
2901,249,4.289156626506024
2902,22,3.8636363636363638
2903,146,4.089041095890411
2904,51,3.8627450980392157
2905,126,3.6984126984126986
2906,55,3.418181818181818
2907,849,3.293286219081272
2908,21,3.761904761904762
2909,1258,3.8227344992050876
2910,143,3.5594405594405596
2911,63,3.634920634920635
2912,44,2.6363636363636362
2913,330,3.9575757575757575
2914,72,4.458333333333333
2915,72,3.763888888888889
2916,233,3.665236051502146
2917,70,3.5285714285714285
2918,387,3.6098191214470283
2919,156,3.769230769230769
2920,24,3.4583333333333335
2921,127,3.283464566929134
2922,71,4.535211267605634
2923,21,3.9523809523809526
2924,46,3.9565217391304346
2925,25,3.84
2926,342,3.283625730994152
2927,62,3.7903225806451615
2928,420,3.842857142857143
2929,362,3.925414364640884
2930,20,3.45
2931,224,3.6339285714285716
2932,28,3.9285714285714284
2933,124,3.782258064516129
2934,622,3.307073954983923
2935,144,3.4166666666666665
2936,55,4.290909090909091
2937,104,3.5288461538461537
2938,201,3.8756218905472637
2939,148,3.777027027027027
2940,31,3.5483870967741935
2941,359,3.4596100278551534
2942,129,4.4728682170542635
2943,124,4.395161290322581
2944,174,4.218390804597701
2945,68,3.838235294117647
2946,461,2.839479392624729
2947,136,3.713235294117647
2948,53,4.037735849056604
2949,48,3.75
2950,67,3.1492537313432836
2951,65,4.230769230769231
2952,168,4.208333333333333
2953,90,3.2
2954,36,3.9444444444444446
2955,191,3.2408376963350785
2956,27,3.4814814814814814
2957,64,4.453125
2958,43,3.0232558139534884
2959,73,3.9726027397260273
2960,31,4.032258064516129
2961,44,3.977272727272727
2962,625,2.8992
2963,39,3.9743589743589745
2964,48,4.541666666666667
2965,27,3.5925925925925926
2966,208,4.0625
2967,527,3.455407969639469
2968,170,3.788235294117647
2969,174,3.7126436781609193
2970,48,4.291666666666667
2971,36,3.8333333333333335
2972,169,3.497041420118343
2973,62,3.435483870967742
2974,124,4.290322580645161
2975,100,4.19
2976,143,3.6013986013986012
2977,21,3.238095238095238
2978,173,3.786127167630058
2979,44,4.0
2980,136,3.5955882352941178
2981,30,4.266666666666667
2982,22,3.6363636363636362
2983,55,4.363636363636363
2984,24,3.6666666666666665
2985,184,3.532608695652174
2986,720,3.433333333333333
2987,54,3.6481481481481484
2988,63,3.1587301587301586
2989,105,3.742857142857143
2990,261,3.9655172413793105
2991,58,3.9655172413793105
2992,43,3.302325581395349
2993,83,3.819277108433735
2994,377,3.2572944297082227
2995,341,3.8475073313782993
2996,477,3.146750524109015
2997,167,4.0119760479041915
2998,54,3.5
2999,135,2.9407407407407407
3000,106,3.2641509433962264
3001,309,3.9935275080906147
3002,147,4.217687074829932
3003,79,3.9240506329113924
3004,120,3.85
3005,111,3.8018018018018016
3006,52,4.153846153846154
3007,239,2.8702928870292888
3008,34,3.823529411764706
3009,26,4.0
3010,105,3.4380952380952383
3011,92,4.315217391304348
3012,322,2.5062111801242235
3013,467,3.4539614561027836
3014,170,3.570588235294118
3015,42,3.4285714285714284
3016,41,3.8292682926829267
3017,362,3.2845303867403315
3018,610,3.7
3019,27,4.148148148148148
3020,170,4.017647058823529
3021,20,3.25
3022,150,3.006666666666667
3023,62,3.5161290322580645
3024,218,3.63302752293578
3025,148,4.108108108108108
3026,357,2.761904761904762
3027,23,4.217391304347826
3028,113,3.743362831858407
3029,761,3.914586070959264
3030,26,3.769230769230769
3031,500,3.904
3032,1019,4.278704612365064
3033,133,3.601503759398496
3034,28,3.9285714285714284
3035,80,3.8125
3036,116,4.525862068965517
3037,64,4.21875
3038,118,4.0423728813559325
3039,61,4.409836065573771
3040,24,3.5833333333333335
3041,106,3.481132075471698
3042,73,3.8219178082191783
3043,27,2.7777777777777777
3044,304,4.016447368421052
3045,148,4.277027027027027
3046,77,3.3376623376623376
3047,70,3.642857142857143
3048,70,3.914285714285714
3049,71,4.267605633802817
3050,64,3.65625
3051,408,3.264705882352941
3052,81,3.2222222222222223
3053,184,3.25
3054,526,3.5076045627376424
3055,287,3.5121951219512195
3056,263,3.653992395437262
3057,161,3.472049689440994
3058,145,3.696551724137931
3059,44,4.0
3060,37,3.5675675675675675
3061,32,4.125
3062,64,3.296875
3063,64,3.6875
3064,44,4.204545454545454
3065,282,3.7943262411347516
3066,90,3.933333333333333
3067,826,3.7530266343825667
3068,21,3.761904761904762
3069,215,2.883720930232558
3070,39,3.923076923076923
3071,26,3.076923076923077
3072,210,3.380952380952381
3073,57,4.543859649122807
3074,142,4.302816901408451
3075,265,3.6339622641509433
3076,22,3.8181818181818183
3077,78,3.8461538461538463
3078,32,4.0625
3079,86,3.883720930232558
3080,551,3.88021778584392
3081,384,4.0390625
3082,370,3.372972972972973
3083,99,3.8484848484848486
3084,78,3.7051282051282053
3085,123,4.170731707317073
3086,113,4.221238938053097
3087,297,3.919191919191919
3088,50,4.02
3089,53,4.339622641509434
3090,62,3.6451612903225805
3091,64,3.75
3092,53,4.018867924528302
3093,179,3.798882681564246
3094,41,3.658536585365854
3095,174,3.896551724137931
3096,197,4.106598984771574
3097,63,3.634920634920635
3098,92,3.369565217391304
3099,159,3.2830188679245285
3100,55,4.2
3101,270,4.148148148148148
3102,34,3.4411764705882355
3103,39,4.128205128205129
3104,29,3.896551724137931
3105,120,3.9916666666666667
3106,68,4.161764705882353
3107,72,3.5555555555555554
3108,484,3.68801652892562
3109,57,3.526315789473684
3110,300,3.6033333333333335
3111,124,3.2419354838709675
3112,213,3.3896713615023475
3113,50,3.68
3114,105,3.342857142857143
3115,36,3.4166666666666665
3116,85,3.635294117647059
3117,37,4.297297297297297
3118,570,3.543859649122807
3119,90,3.3777777777777778
3120,37,3.6216216216216215
3121,271,3.4686346863468636
3122,27,3.111111111111111
3123,155,3.5612903225806454
3124,26,3.423076923076923
3125,354,3.7288135593220337
3126,81,3.765432098765432
3127,41,4.121951219512195
3128,317,3.5236593059936907
3129,503,3.2703777335984094
3130,67,3.626865671641791
3131,77,3.3506493506493507
3132,28,3.4642857142857144
3133,21,3.2857142857142856
3134,101,3.623762376237624
3135,123,4.097560975609756
3136,40,4.1
3137,51,3.4313725490196076
3138,212,3.3443396226415096
3139,59,4.11864406779661
3140,323,3.9009287925696596
3141,61,4.114754098360656
3142,94,4.074468085106383
3143,212,3.3537735849056602
3144,35,3.6857142857142855
3145,111,3.72972972972973
3146,62,3.7580645161290325
3147,211,3.4834123222748814
3148,102,3.696078431372549
3149,27,4.111111111111111
3150,77,3.883116883116883
3151,172,4.122093023255814
3152,31,3.0
3153,44,3.6136363636363638
3154,189,3.761904761904762
3155,85,4.035294117647059
3156,64,3.40625
3157,159,3.559748427672956
3158,296,3.918918918918919
3159,238,4.033613445378151
3160,25,4.04
3161,71,4.140845070422535
3162,82,2.8780487804878048
3163,858,3.9324009324009324
3164,30,3.5
3165,30,3.7
3166,40,3.925
3167,220,4.031818181818182
3168,30,3.3333333333333335
3169,129,3.7674418604651163
3170,73,3.904109589041096
3171,132,4.181818181818182
3172,108,3.5833333333333335
3173,95,4.168421052631579
3174,87,3.6436781609195403
3175,87,4.091954022988506
3176,21,3.380952380952381
3177,61,4.180327868852459
3178,212,2.75
3179,25,3.2
3180,490,2.86734693877551
3181,25,4.36
3182,626,3.0782747603833864
3183,111,3.3513513513513513
3184,105,3.8285714285714287
3185,90,3.988888888888889
3186,37,3.7837837837837838
3187,27,4.333333333333333
3188,21,4.238095238095238
3189,525,3.182857142857143
3190,36,3.9444444444444446
3191,406,3.147783251231527
3192,150,4.3
3193,190,3.1473684210526316
3194,34,3.735294117647059
3195,192,3.5
3196,305,3.232786885245902
3197,136,3.323529411764706
3198,105,4.104761904761904
3199,100,3.47
3200,159,3.7861635220125787
3201,446,4.082959641255606
3202,143,3.4615384615384617
3203,162,4.049382716049383
3204,48,4.395833333333333
3205,305,3.413114754098361
3206,100,3.6
3207,99,4.141414141414141
3208,384,3.3229166666666665
3209,230,2.0608695652173914
3210,149,4.5369127516778525
3211,97,4.051546391752577
3212,26,2.8846153846153846
3213,137,3.6861313868613137
3214,36,4.25
3215,36,3.25
3216,324,3.324074074074074
3217,350,3.862857142857143
3218,62,3.467741935483871
3219,142,3.7464788732394365
3220,72,3.7777777777777777
3221,41,4.2926829268292686
3222,20,3.7
3223,61,3.557377049180328
3224,1115,3.7928251121076233
3225,21,3.6666666666666665
3226,124,4.346774193548387
3227,342,3.7280701754385963
3228,156,3.83974358974359
3229,196,3.4030612244897958
3230,149,3.912751677852349
3231,153,4.124183006535947
3232,64,3.0625
3233,161,4.086956521739131
3234,21,3.857142857142857
3235,37,4.108108108108108
3236,23,2.9130434782608696
3237,78,3.8846153846153846
3238,32,4.46875
3239,74,3.554054054054054
3240,154,3.3701298701298703
3241,55,3.709090909090909
3242,210,3.5904761904761906
3243,229,3.816593886462882
3244,24,4.125
3245,79,2.607594936708861
3246,232,3.310344827586207
3247,29,3.896551724137931
3248,84,3.5476190476190474
3249,65,3.7384615384615385
3250,124,3.2419354838709675
3251,56,4.464285714285714
3252,35,2.8857142857142857
3253,167,3.856287425149701
3254,23,3.5217391304347827
3255,45,3.6222222222222222
3256,58,4.068965517241379
3257,81,4.2592592592592595
3258,40,3.85
3259,395,4.045569620253165
3260,228,3.9078947368421053
3261,539,3.2430426716141003
3262,91,3.3626373626373627
3263,113,3.9292035398230087
3264,28,2.75
3265,508,2.8484251968503935
3266,151,4.357615894039735
3267,98,3.857142857142857
3268,67,3.8656716417910446
3269,83,3.855421686746988
3270,122,3.6639344262295084
3271,336,3.8214285714285716
3272,836,3.77511961722488
3273,20,4.1
3274,198,3.242424242424242
3275,21,3.4761904761904763
3276,29,3.0689655172413794
3277,150,4.053333333333334
3278,46,3.869565217391304
3279,105,2.6857142857142855
3280,649,2.782742681047766
3281,190,4.031578947368421
3282,24,4.5
3283,246,3.597560975609756
3284,41,4.2926829268292686
3285,627,3.419457735247209
3286,28,4.285714285714286
3287,24,4.583333333333333
3288,26,3.576923076923077
3289,75,3.84
3290,176,2.6818181818181817
3291,20,3.75
3292,939,4.021299254526092
3293,45,3.2888888888888888
3294,97,4.11340206185567
3295,74,3.824324324324324
3296,72,4.375
3297,126,3.238095238095238
3298,32,4.4375
3299,302,4.052980132450331
3300,362,3.9640883977900554
3301,310,3.696774193548387
3302,86,3.4767441860465116
3303,25,4.4
3304,170,4.1647058823529415
3305,104,4.278846153846154
3306,51,4.666666666666667
3307,26,3.6153846153846154
3308,708,3.189265536723164
3309,271,3.6457564575645756
3310,66,4.121212121212121
3311,920,2.7782608695652176
3312,665,3.001503759398496
3313,473,3.613107822410148
3314,334,4.002994011976048
3315,182,4.021978021978022
3316,42,4.0
3317,110,3.9727272727272727
